Olfr1281	111329336	111329338	+
Olfr1281	111329336	111329338	+
Olfr1282	111335159	111335161	-
Olfr1283	111369549	111369551	+
Olfr1283	111369549	111369551	+
Olfr1283	111369549	111369551	+
Olfr1284	111379935	111379937	+
Olfr1284	111379935	111379937	+
Olfr1286	111420032	111420034	-
Olfr1286	111420032	111420034	-
Olfr1286	111420032	111420034	-
Olfr1287	111450057	111450059	+
Olfr1288	111479722	111479724	+
Olfr1288	111479722	111479724	+
Olfr1289	111484326	111484328	+
Olfr1289	111484326	111484328	+
Olfr1290	111489218	111489220	-
Olfr1290	111489218	111489220	-
Olfr1293-ps	111528240	111528242	+
Olfr1293-ps	111528240	111528242	+
Olfr1294	111537349	111537351	-
Olfr1294	111537349	111537351	-
Olfr1295	111564504	111564506	-
Olfr1295	111564504	111564506	-
Olfr1295	111564504	111564506	-
Olfr1297	111621134	111621136	-
Olfr1297	111621134	111621136	-
Olfr1298	111645057	111645059	-
Olfr1298	111645057	111645059	-
Olfr1299	111665164	111665166	+
Olfr1299	111665164	111665166	+
Olfr1301	111755187	111755189	+
Olfr1301	111755187	111755189	+
Olfr1302	111781258	111781260	+
Olfr1302	111781258	111781260	+
Olfr1302	111781258	111781260	+
Olfr1303	111813786	111813788	-
Olfr1303	111813786	111813788	-
Olfr1305	111872915	111872917	-
Olfr1305	111872915	111872917	-
Olfr1305	111872915	111872917	-
Olfr1306	111911990	111911992	-
Olfr1306	111911990	111911992	-
Olfr1307	111944516	111944518	-
Olfr1307	111944516	111944518	-
Olfr1308	111960109	111960111	-
Olfr1308	111960109	111960111	-
Olfr1309	111983134	111983136	-
Olfr1309	111983134	111983136	-
Olfr1309	111983134	111983136	-
Olfr1309	111983134	111983136	-
Olfr1309	111983134	111983136	-
Olfr1309	111983134	111983136	-
Olfr1310	112008246	112008248	-
Olfr1310	112008246	112008248	-
Olfr1311	112020914	112020916	-
Olfr1311	112020914	112020916	-
Olfr1311	112020914	112020916	-
Olfr1312	112042077	112042079	-
Olfr1312	112042077	112042079	-
Olfr1312	112042077	112042079	-
Olfr1312	112042077	112042079	-
Olfr1313	112071646	112071648	-
Olfr1313	112071646	112071648	-
Olfr1313	112071646	112071648	-
Olfr1314	112091761	112091763	-
Olfr1314	112091761	112091763	-
Olfr1315-ps1	112110312	112110314	-
Olfr1315-ps1	112110312	112110314	-
Olfr1315-ps1	112110312	112110314	-
Olfr1316	112129871	112129873	-
Olfr1316	112129871	112129873	-
Olfr1317	112142895	112142897	+
Olfr1317	112142895	112142897	+
Olfr1317	112142895	112142897	+
Olfr1318	112156913	112156915	+
Olfr1318	112156913	112156915	+
Olfr1318	112156913	112156915	+
Olfr1402	97410217	97410219	-
Olfr1402	97410217	97410219	-
Olfr266	106821607	106821609	-
Olfr266	106821607	106821609	-
Olfr266	106821607	106821609	-
Olfr70	43696221	43696223	-
Olfr71	43705628	43705630	-
Olfr71	43705628	43705630	-
Olfr71	43705628	43705630	-
Olfr159	43770050	43770052	-
OlfrAL773539.1	43781366	43781368	-
Olfr156	43820403	43820405	-
Olfr156	43820403	43820405	-
Olfr156	43820403	43820405	-
Olfr156	43820403	43820405	-
Olfr157	43835532	43835534	-
Olfr157	43835532	43835534	-
Olfr155	43855268	43855270	+
Olfr155	43855268	43855270	+
Olfr275	52826356	52826358	+
Olfr273	52855558	52855560	-
Olfr273	52855558	52855560	-
Olfr273	52855558	52855560	-
Olfr272	52910833	52910835	-
Olfr272	52910833	52910835	-
Olfr272	52910833	52910835	-
Olfr271-ps1	52935430	52935432	-
Olfr270	52971565	52971567	+
Olfr270	52971565	52971567	+
Olfr270	52971565	52971567	+
Olfr270	52971565	52971567	+
Olfr267	58784779	58784781	-
Olfr267	58784779	58784781	-
Olfr62	118666464	118666466	+
Olfr62	118666464	118666466	+
Olfr62	118666464	118666466	+
Olfr1342	118689503	118689505	-
Olfr1342	118689503	118689505	-
Olfr1341	118710345	118710347	+
Olfr1341	118710345	118710347	+
Olfr1341	118710345	118710347	+
Olfr1340	118727194	118727196	+
Olfr1340	118727194	118727196	+
Olfr1340	118727194	118727196	+
Olfr1340	118727194	118727196	+
Olfr1339	118735476	118735478	+
Olfr1339	118735476	118735478	+
Olfr1338	118753595	118753597	-
Olfr1338	118753595	118753597	-
Olfr1338	118753595	118753597	-
Olfr1337	118781636	118781638	-
Olfr1335	118808855	118808857	-
Olfr1335	118808855	118808857	-
Olfr1333	118829485	118829487	-
